,subject_1,subject_2,subject_3,gender
7715,83,39,75,0
7716,41,55,64,0
7717,12,46,25,0
7718,91,31,35,0
7719,83,78,65,0
7720,61,78,5,0
7721,81,81,94,0
7722,65,54,12,0
7723,20,65,27,0
7724,99,91,79,0
7725,49,50,3,0
7726,76,96,1,0
7727,65,49,14,0
7728,4,6,50,0
7729,90,71,69,0
7730,95,31,59,0
7731,39,88,42,0
7732,6,76,26,0
7733,50,38,77,1
7734,52,58,59,0
7735,97,82,65,0
7736,18,49,38,1
7737,58,89,28,0
7738,46,84,64,0
7739,95,72,12,0
7740,71,9,64,1
7741,69,42,97,1
7742,24,22,17,0
7743,28,33,63,0
7744,17,11,8,0
7745,41,45,75,0
7746,7,26,38,0
7747,19,89,12,0
7748,89,68,58,0
7749,52,20,67,0
7750,43,58,49,1
7751,27,34,39,0
7752,32,68,84,0
7753,23,24,74,0
7754,95,27,1,0
7755,32,47,83,0
7756,92,1,34,0
7757,43,97,23,1
7758,4,52,96,0
7759,62,14,16,0
7760,56,78,22,0
7761,38,88,8,1
7762,10,43,9,0
7763,13,79,96,0
7764,95,72,46,1
7765,4,93,69,0
7766,15,91,28,0
7767,76,70,67,0
7768,95,51,18,0
7769,51,62,41,0
7770,35,44,9,0
7771,36,1,43,0
7772,85,71,49,0
7773,49,30,48,0
7774,42,23,98,0
7775,7,44,82,0
7776,96,32,83,0
7777,25,79,35,0
7778,24,90,86,0
7779,26,26,31,0
7780,74,51,58,1
7781,24,17,62,0
7782,3,44,62,0
7783,56,75,41,0
7784,33,41,24,0
7785,52,33,74,0
7786,49,64,99,0
7787,30,81,16,0
7788,87,76,71,0
7789,67,50,76,0
7790,72,3,10,0
7791,43,60,90,0
7792,58,28,68,0
7793,63,78,30,0
7794,31,3,52,0
7795,91,44,6,0
7796,38,13,3,0
7797,17,34,83,0
7798,63,88,98,0
7799,12,14,97,0
7800,80,11,12,0
7801,76,39,74,1
7802,7,38,56,0
7803,69,29,81,0
7804,76,31,68,0
7805,63,3,91,0
7806,37,96,78,0
7807,9,20,29,0
7808,63,84,53,0
7809,12,99,13,1
7810,30,95,93,0
7811,12,36,22,0
7812,94,23,88,0
7813,90,37,26,0
7814,49,36,85,0
7815,17,10,16,0
7816,6,65,90,0
7817,10,42,19,0
7818,9,48,25,0
7819,89,16,67,0
7820,37,18,96,1
7821,49,36,1,0
7822,96,45,68,1
7823,67,4,1,0
7824,91,26,63,1
7825,38,20,25,0
7826,56,74,46,0
7827,67,77,8,1
7828,24,67,83,0
7829,25,70,4,0
7830,22,43,16,0
7831,49,56,63,0
7832,31,40,8,0
7833,99,11,6,0
7834,77,58,43,0
7835,12,78,73,1
7836,34,73,71,0
7837,70,13,96,0
7838,98,8,72,1
7839,58,36,72,1
7840,13,6,48,0
7841,84,26,27,0
7842,86,13,45,0
7843,29,12,17,0
7844,31,30,78,0
7845,69,13,19,0
7846,60,58,98,0
7847,57,48,65,0
7848,3,82,60,0
7849,83,12,48,0
7850,88,72,45,0
7851,18,11,40,0
7852,53,4,25,0
7853,74,31,12,0
7854,85,93,8,0
7855,67,81,55,1
7856,40,73,4,0
7857,57,12,19,0
7858,21,16,71,0
7859,19,1,90,1
7860,20,16,22,0
7861,26,92,48,0
7862,11,80,65,0
7863,25,46,50,0
7864,34,36,61,1
7865,68,27,56,1
7866,56,44,31,0
7867,8,83,40,0
7868,18,99,40,0
7869,5,89,39,0
7870,82,95,14,0
7871,1,22,40,0
7872,28,23,40,0
7873,94,88,90,0
7874,33,33,87,0
7875,20,49,49,0
7876,95,72,99,0
7877,28,55,18,0
7878,93,66,51,0
7879,95,41,13,0
7880,27,13,51,0
7881,62,83,73,0
7882,89,84,50,1
7883,80,54,51,0
7884,72,12,40,0
7885,62,34,37,0
7886,71,25,28,0
7887,10,19,17,0
7888,99,91,39,1
7889,91,17,41,1
7890,18,53,38,1
7891,70,43,2,0
7892,71,69,89,1
7893,17,28,65,0
7894,9,28,52,1
7895,8,8,91,1
7896,38,77,44,0
7897,79,28,28,0
7898,3,43,67,0
7899,4,71,43,1
7900,96,57,51,0
7901,62,14,11,0
7902,57,31,48,0
7903,56,63,79,0
7904,88,27,5,0
7905,6,27,23,0
7906,29,39,54,0
7907,21,82,50,0
7908,24,96,45,0
7909,83,21,83,0
7910,5,3,30,0
7911,99,46,31,0
7912,32,81,90,0
7913,70,74,58,1
7914,57,3,93,1
7915,95,1,16,0
7916,41,37,97,0
7917,70,9,31,0
7918,49,92,60,0
7919,62,61,20,0
7920,26,80,47,0
7921,67,61,36,0
7922,63,88,84,0
7923,33,51,62,0
7924,39,69,60,0
7925,74,75,32,0
7926,20,85,50,0
7927,63,32,56,0
7928,8,63,75,1
7929,29,53,57,0
7930,66,28,27,0
7931,69,33,38,0
7932,2,23,25,0
7933,55,37,43,0
7934,52,94,70,1
7935,55,56,27,0
7936,96,71,91,1
7937,85,52,42,0
7938,78,89,18,0
7939,16,55,14,0
7940,74,29,66,0
7941,92,16,67,0
7942,37,39,80,1
7943,46,2,93,0
7944,38,66,7,0
7945,81,90,16,0
7946,41,13,58,1
7947,2,2,8,0
7948,77,58,54,0
7949,22,72,64,0
7950,2,24,92,0
7951,41,16,72,0
7952,50,46,89,0
7953,24,74,15,0
7954,91,9,98,1
7955,35,81,83,1
7956,86,15,93,0
7957,46,40,37,0
7958,91,81,2,1
7959,95,97,97,0
7960,81,65,99,0
7961,30,38,44,0
7962,94,23,94,1
7963,40,6,95,0
7964,81,48,63,0
7965,75,30,82,0
7966,5,75,17,0
7967,80,8,78,0
7968,99,68,91,1
7969,10,1,94,0
7970,73,18,62,0
7971,11,67,68,0
7972,34,41,21,0
7973,1,4,86,0
7974,36,81,20,0
7975,34,67,16,0
7976,22,65,26,0
7977,47,27,43,0
7978,49,34,9,0
7979,77,75,13,1
7980,8,90,63,0
7981,99,39,59,0
7982,80,5,13,0
7983,75,52,42,0
7984,71,84,51,0
7985,68,52,81,0
7986,46,68,68,0
7987,15,15,35,0
7988,10,93,95,0
7989,9,71,41,0
7990,75,16,31,0
7991,89,38,4,0
7992,72,62,26,0
7993,72,82,90,0
7994,4,92,68,0
7995,24,55,22,0
7996,37,32,55,0
7997,94,77,61,0
7998,96,58,40,0
7999,19,4,7,0
8000,16,55,29,0
8001,66,26,72,0
8002,9,56,27,0
8003,22,63,49,1
8004,65,49,31,0
8005,94,81,60,0
8006,1,87,60,0
8007,50,43,48,0
8008,58,45,20,0
8009,70,11,31,0
8010,36,73,94,0
8011,24,25,25,0
8012,31,72,3,0
8013,51,3,2,0
8014,69,1,60,0
8015,7,41,82,0
8016,77,79,24,0
8017,88,36,25,0
8018,81,82,48,1
8019,9,97,66,0
8020,68,58,95,0
8021,52,5,72,0
8022,58,70,10,0
8023,3,13,62,0
8024,57,15,72,0
8025,29,46,56,0
8026,53,17,45,1
8027,10,8,24,0
8028,16,24,71,0
8029,85,26,52,1
8030,12,6,22,0
8031,84,94,84,0
8032,85,81,69,0
8033,97,94,73,0
8034,32,18,76,1
8035,61,78,56,0
8036,32,33,68,0
8037,71,73,82,0
8038,44,10,41,0
8039,73,58,69,1
8040,50,50,63,0
8041,38,31,59,0
8042,37,72,66,0
8043,45,9,18,0
8044,39,71,67,1
8045,13,73,90,1
8046,68,35,68,0
8047,19,54,38,0
8048,55,15,98,1
8049,89,45,87,0
8050,97,76,97,1
8051,57,64,70,0
8052,47,85,42,0
8053,28,73,98,1
8054,26,90,5,0
8055,63,11,97,0
8056,54,80,37,0
8057,93,87,65,0
8058,85,29,65,1
8059,25,9,85,1
8060,82,13,30,0
8061,31,35,87,0
8062,43,37,29,0
8063,15,89,37,0
8064,41,46,80,0
8065,85,66,70,0
8066,24,36,51,1
8067,95,10,84,0
8068,3,22,51,0
8069,6,77,53,0
8070,7,93,57,0
8071,33,37,28,0
8072,12,75,80,0
8073,45,77,59,0
8074,75,50,17,0
8075,25,60,28,0
8076,11,20,51,0
8077,74,12,54,0
8078,9,28,50,0
8079,20,65,29,0
8080,8,59,63,1
8081,63,43,31,1
8082,99,87,54,0
8083,60,17,63,0
8084,14,64,94,1
8085,91,44,18,0
8086,82,22,27,0
8087,55,96,90,0
8088,17,36,60,1
8089,36,21,72,1
8090,63,18,22,0
8091,22,33,68,0
8092,85,17,51,1
8093,58,60,62,1
8094,28,10,57,0
8095,1,71,92,0
8096,96,15,22,0
8097,70,53,36,0
8098,3,4,46,0
8099,12,77,70,0
8100,82,50,83,1
8101,31,97,33,0
8102,94,51,73,0
8103,90,23,98,1
8104,36,65,24,0
8105,84,90,84,0
8106,3,89,51,1
8107,63,43,18,0
8108,21,15,15,0
8109,17,72,95,0
8110,5,75,43,1
8111,17,32,89,0
8112,99,16,50,0
8113,24,74,17,0
8114,27,21,26,0
8115,36,50,78,1
8116,25,74,95,0
8117,72,25,28,0
8118,80,99,58,0
8119,77,71,1,1
8120,68,48,83,1
8121,67,60,58,0
8122,45,96,73,1
8123,12,64,68,0
8124,48,84,70,1
8125,75,77,69,0
8126,94,75,80,0
8127,37,33,12,0
8128,59,3,45,0
8129,60,76,13,0
8130,89,94,13,1
8131,3,90,48,0
8132,89,24,76,0
8133,93,30,11,0
8134,80,10,93,0
8135,19,99,71,0
8136,47,7,91,0
8137,21,70,58,1
8138,89,13,96,1
8139,71,99,33,0
8140,17,41,99,0
8141,51,87,61,0
8142,4,65,32,0
8143,21,65,91,0
8144,10,13,11,0
8145,73,66,86,0
8146,40,55,79,0
8147,38,22,58,0
8148,53,96,49,0
8149,95,66,45,1
8150,30,41,80,0
8151,91,28,3,0
8152,28,14,7,0
8153,81,64,88,0
8154,55,37,44,0
8155,87,73,53,0
8156,71,41,18,0
8157,55,61,52,0
8158,60,28,40,1
8159,67,83,51,0
8160,12,37,47,0
8161,35,7,20,0
8162,61,13,75,1
8163,27,91,12,1
8164,68,83,51,1
8165,99,42,49,0
8166,30,54,4,0
8167,16,4,81,0
8168,36,34,41,0
8169,73,17,2,0
8170,40,64,70,0
8171,63,57,16,0
8172,40,2,38,0
8173,14,54,72,1
8174,27,6,46,0
8175,92,99,25,0
8176,43,67,68,0
8177,6,61,91,1
8178,85,68,58,1
8179,30,92,21,0
8180,73,41,78,0
8181,28,56,34,0
8182,74,43,70,0
8183,65,22,8,0
8184,54,71,28,0
8185,93,20,21,0
8186,88,51,31,0
8187,25,2,46,0
8188,55,89,5,0
8189,73,67,15,0
8190,2,92,43,0
8191,79,51,70,0
8192,8,97,58,0
8193,96,90,21,0
8194,32,26,24,0
8195,8,33,62,1
8196,83,75,21,0
8197,16,12,24,0
8198,15,90,58,0
8199,81,30,28,0
8200,58,32,18,0
8201,16,85,13,1
8202,90,81,59,0
8203,41,55,39,0
8204,30,86,9,1
8205,77,46,60,0
8206,28,64,80,0
8207,61,86,47,1
8208,96,39,46,0
8209,90,75,28,0
8210,48,75,97,0
8211,18,23,29,0
8212,31,60,86,0
8213,63,29,98,0
8214,59,31,96,0
8215,99,40,45,0
8216,17,95,12,0
8217,60,84,31,1
8218,70,41,26,1
8219,86,25,90,0
8220,31,82,27,0
8221,22,87,16,1
8222,77,51,77,1
8223,12,86,72,0
8224,67,87,15,0
8225,98,5,89,0
8226,65,99,99,0
8227,10,90,89,0
8228,95,85,64,0
8229,27,86,3,0
8230,47,54,21,0
8231,65,37,42,0
8232,11,96,56,0
8233,92,10,68,1
8234,39,8,12,0
8235,88,92,83,0
8236,27,50,32,0
8237,5,32,75,0
8238,66,91,98,1
8239,97,48,16,1
8240,81,83,95,0
8241,79,73,44,0
8242,42,25,46,1
8243,29,12,17,0
8244,49,42,31,0
8245,78,35,9,0
8246,77,92,85,0
8247,18,27,78,0
8248,72,56,76,0
8249,44,63,53,1
8250,13,10,51,0
8251,77,58,44,0
8252,17,99,28,0
8253,23,54,65,0
8254,42,54,74,0
8255,25,2,51,0
8256,93,59,55,0
8257,64,99,86,1
8258,41,37,10,0
8259,59,36,19,0
8260,76,66,47,0
8261,68,70,44,0
8262,90,72,62,0
8263,75,64,74,0
8264,43,66,29,0
8265,41,27,71,0
8266,46,2,86,0
8267,60,17,43,0
8268,92,97,16,1
8269,24,75,39,0
8270,36,90,3,1
8271,73,34,16,0
8272,46,37,85,0
8273,26,60,1,0
8274,91,8,60,0
8275,77,3,52,0
8276,59,50,22,0
8277,41,28,45,0
8278,59,28,32,0
8279,5,42,61,0
8280,33,21,67,0
8281,6,23,99,0
8282,37,11,35,0
8283,3,41,56,0
8284,70,82,56,0
8285,96,73,63,1
8286,95,14,83,0
8287,32,13,29,0
8288,51,56,31,0
8289,29,14,65,0
8290,8,97,37,0
8291,84,72,87,0
8292,3,5,99,0
8293,92,99,73,1
8294,40,11,14,0
8295,3,77,99,0
8296,75,33,87,0
8297,26,29,67,0
8298,52,31,93,0
8299,13,23,85,0
8300,40,51,13,0
8301,29,98,38,1
8302,80,71,52,0
8303,83,10,69,0
8304,15,21,78,0
8305,46,42,44,0
8306,9,3,95,0
8307,62,23,70,0
8308,83,51,65,0
8309,9,85,54,0
8310,4,9,1,0
8311,32,86,34,1
8312,15,56,8,0
8313,36,98,89,0
8314,3,35,50,0
8315,19,40,36,0
8316,65,42,70,0
8317,53,4,81,0
8318,8,9,10,0
8319,90,42,99,0
8320,86,95,81,0
8321,28,96,25,0
8322,18,48,53,0
8323,33,1,39,0
8324,38,79,33,0
8325,90,84,91,0
8326,33,11,86,0
8327,70,56,81,0
8328,19,74,72,0
8329,40,44,23,0
8330,69,68,7,1
8331,47,52,20,0
8332,10,2,4,0
8333,21,8,17,0
8334,98,94,97,0
8335,36,2,14,0
8336,80,21,58,0
8337,48,75,43,1
8338,79,69,39,0
8339,73,75,75,0
8340,11,60,32,0
8341,71,77,7,0
8342,95,54,18,0
8343,84,78,77,0
8344,70,28,2,0
8345,4,24,68,0
8346,34,89,56,0
8347,32,32,65,0
8348,29,20,74,1
8349,22,58,64,1
8350,15,59,45,0
8351,60,36,42,0
8352,8,11,94,0
8353,47,89,23,0
8354,30,7,13,0
8355,83,75,49,0
8356,72,65,14,0
8357,65,73,10,0
8358,59,93,40,0
8359,48,96,94,0
8360,79,13,4,0
8361,94,66,73,0
8362,84,41,53,0
8363,46,93,5,0
8364,73,40,91,1
8365,63,1,83,0
8366,68,81,81,0
8367,61,37,22,0
8368,58,24,85,1
8369,48,28,62,0
8370,90,7,86,0
8371,59,2,50,0
8372,77,32,83,0
8373,3,5,1,0
8374,82,82,69,1
8375,58,18,53,1
8376,4,88,54,0
8377,13,67,48,1
8378,78,6,21,0
8379,2,82,83,1
8380,88,32,17,0
8381,95,70,17,0
8382,21,96,98,0
8383,65,51,38,0
8384,13,29,21,0
8385,74,63,5,0
8386,10,4,55,0
8387,63,6,3,0
8388,5,75,43,0
8389,55,69,97,0
8390,24,72,89,0
8391,9,55,40,0
8392,71,9,45,0
8393,58,14,42,0
8394,44,9,76,1
8395,75,32,96,0
8396,46,21,23,0
8397,31,10,49,0
8398,64,64,21,0
8399,27,96,31,0
8400,21,82,83,0
8401,44,89,49,1
8402,16,83,85,0
8403,62,71,14,0
8404,27,92,54,1
8405,41,87,61,0
8406,39,10,66,0
8407,64,2,79,0
8408,32,15,68,1
8409,2,59,62,0
8410,96,11,76,0
8411,74,54,66,0
8412,59,22,99,0
8413,9,96,41,1
8414,13,66,15,0
8415,92,67,73,0
8416,19,69,74,0
8417,5,96,29,1
8418,25,8,26,0
8419,73,11,89,0
8420,72,61,90,0
8421,71,74,38,0
8422,19,54,83,0
8423,47,74,53,0
8424,24,52,21,0
8425,71,7,42,0
8426,3,57,81,0
8427,76,22,93,0
8428,88,30,15,0
8429,85,73,18,1
8430,66,92,34,0
8431,4,16,30,0
8432,72,69,22,0
8433,42,53,38,0
8434,61,13,64,0
8435,57,31,94,0
8436,28,42,99,0
8437,64,21,29,0
8438,96,88,35,1
8439,13,5,76,0
8440,68,37,14,0
8441,6,90,18,0
8442,98,35,66,1
8443,42,99,91,1
8444,86,55,63,0
8445,86,96,38,0
8446,15,97,38,0
8447,12,83,83,0
8448,74,94,48,0
8449,92,13,74,0
8450,8,49,33,0
8451,44,64,46,0
8452,82,42,1,0
8453,28,4,84,0
8454,59,12,99,0
8455,43,10,54,0
8456,83,54,31,0
8457,80,11,53,0
8458,30,7,37,0
8459,3,85,56,0
8460,73,98,85,0
8461,53,4,87,0
8462,48,31,72,0
8463,86,64,50,0
8464,20,34,40,0
8465,13,41,46,0
8466,49,31,37,0
8467,9,4,13,0
8468,40,19,33,0
8469,17,81,51,1
8470,16,15,1,0
8471,89,33,30,1
8472,85,52,78,0
8473,56,67,87,0
8474,51,72,27,1
8475,90,40,10,0
8476,56,65,42,1
8477,42,59,25,0
8478,52,41,43,1
8479,6,7,88,0
8480,44,14,1,0
8481,27,84,22,0
8482,45,30,42,1
8483,97,87,53,0
8484,62,93,76,1
8485,18,4,4,0
8486,77,30,92,0
8487,88,2,59,0
8488,17,87,47,0
8489,21,1,90,0
8490,45,6,22,0
8491,87,69,76,0
8492,52,29,6,0
8493,31,73,53,1
8494,50,42,30,1
8495,3,34,54,0
8496,27,11,93,1
8497,82,75,86,0
8498,10,81,24,0
8499,69,78,95,0
8500,47,68,98,0
8501,93,87,6,0
8502,36,17,34,0
8503,27,51,42,0
8504,80,98,97,0
8505,46,83,76,0
8506,93,18,71,0
8507,23,52,46,0
8508,26,39,3,0
8509,29,88,99,0
8510,4,51,96,1
8511,40,81,21,1
8512,4,93,87,0
8513,3,90,13,0
8514,24,77,23,0
8515,3,19,3,0
8516,53,80,58,0
8517,75,1,43,0
8518,96,58,30,0
8519,84,1,17,0
8520,17,20,77,0
8521,36,83,33,1
8522,18,39,96,0
8523,10,30,33,0
8524,82,49,13,0
8525,16,68,86,0
8526,63,58,29,0
8527,59,83,90,0
8528,41,93,27,1
8529,62,56,14,0
8530,49,55,68,1
8531,35,48,20,0
8532,95,3,81,0
8533,50,16,81,0
8534,45,64,3,0
8535,4,50,96,0
8536,83,71,85,0
8537,71,32,46,0
8538,71,39,47,0
8539,34,26,49,0
8540,41,13,63,0
8541,39,6,6,0
8542,75,40,30,0
8543,30,3,30,0
8544,96,35,28,0
8545,8,56,69,0
8546,13,22,72,0
8547,7,96,99,0
8548,46,13,83,0
8549,86,89,21,1
8550,47,21,49,0
8551,5,41,62,0
8552,50,30,50,0
8553,16,26,14,0
8554,33,73,68,0
8555,9,74,51,0
8556,35,21,91,1
8557,22,73,26,0
8558,47,46,67,0
8559,53,65,56,1
8560,1,87,32,0
8561,93,88,66,0
8562,81,66,82,0
8563,33,96,70,0
8564,22,69,34,0
8565,18,50,24,0
8566,81,60,50,0
8567,1,64,93,1
8568,83,53,86,0
8569,60,74,25,0
8570,31,63,76,0
8571,97,5,59,0
8572,70,70,86,0
8573,87,49,16,0
8574,7,45,22,0
8575,41,98,11,1
8576,4,49,52,0
8577,66,55,89,0
8578,11,10,77,0
8579,79,18,66,0
8580,41,31,83,0
8581,80,90,92,1
8582,28,49,31,0
8583,92,67,16,0
8584,25,51,19,0
8585,83,86,64,1
8586,43,11,43,0
8587,53,93,53,1
8588,32,99,82,0
8589,47,96,9,1
8590,32,30,59,0
8591,74,94,55,0
8592,42,92,82,0
8593,73,73,55,0
8594,76,22,51,0
8595,35,2,5,0
8596,66,87,97,0
8597,56,32,77,0
8598,31,91,29,0
8599,14,58,92,0
8600,28,10,88,0
8601,12,1,62,0
8602,86,34,9,0
8603,29,17,10,0
8604,86,20,79,0
8605,56,17,12,0
8606,88,72,97,1
8607,43,15,45,0
8608,6,56,65,1
8609,15,44,31,0
8610,48,7,45,0
8611,39,97,5,0
8612,47,12,69,0
8613,77,47,41,1
8614,70,39,31,1
8615,74,9,85,0
8616,51,41,64,0
8617,58,71,35,0
8618,11,42,15,0
8619,37,88,5,1
8620,50,29,17,0
8621,42,74,60,0
8622,82,55,9,0
8623,81,89,3,0
8624,78,96,53,0
8625,39,32,54,0
8626,52,24,63,0
8627,27,85,2,0
8628,73,26,33,0
8629,86,62,9,0
8630,49,92,84,0
8631,66,50,80,1
8632,53,38,42,0
8633,61,1,50,0
8634,12,73,71,1
8635,19,56,89,0
8636,54,47,77,0
8637,8,77,48,0
8638,60,62,63,0
8639,52,25,77,1
8640,10,36,9,0
8641,95,79,6,0
8642,46,4,85,0
8643,19,92,39,1
8644,33,3,26,0
8645,84,57,42,0
8646,74,88,60,0
8647,91,13,16,0
8648,44,84,95,0
8649,59,77,36,0
8650,66,18,39,0
8651,88,68,64,1
8652,43,61,29,0
8653,5,71,1,0
8654,46,57,20,0
8655,54,87,19,0
8656,12,69,14,0
8657,81,66,41,1
8658,5,40,17,0
8659,85,85,57,0
8660,60,81,97,1
8661,16,41,79,1
8662,12,43,42,1
8663,66,29,97,0
8664,33,40,64,0
8665,31,24,90,1
8666,35,79,84,0
8667,88,21,2,0
8668,82,8,20,0
8669,17,8,90,0
8670,5,32,60,0
8671,27,84,80,0
8672,43,11,98,0
8673,14,87,56,0
8674,47,98,64,0
8675,89,73,67,0
8676,55,65,55,0
8677,47,43,25,0
8678,86,97,49,0
8679,21,39,67,0
8680,68,69,97,0
8681,66,22,94,0
8682,30,22,68,0
8683,50,62,22,0
8684,48,79,88,0
8685,40,42,14,0
8686,30,96,69,1
8687,52,38,48,0
8688,86,15,60,0
8689,3,16,46,0
8690,95,67,95,1
8691,54,14,79,1
8692,17,61,80,1
8693,4,12,47,0
8694,78,39,37,0
8695,90,8,86,0
8696,44,81,46,1
8697,91,45,10,0
8698,43,28,2,0
8699,24,64,96,1
8700,43,2,18,0
8701,42,33,15,0
8702,17,29,66,0
8703,47,99,69,0
8704,47,66,24,0
8705,43,78,48,0
8706,96,39,37,0
8707,11,40,67,0
8708,90,82,33,1
8709,66,65,17,0
8710,73,53,88,0
8711,29,21,56,0
8712,76,86,94,0
8713,49,46,24,0
8714,66,28,31,0
8715,45,67,22,0
8716,76,48,19,1
8717,61,16,12,0
8718,7,16,26,0
8719,52,76,68,0
8720,3,37,84,0
8721,68,64,52,0
8722,13,94,59,0
8723,62,23,90,0
8724,35,59,52,0
8725,26,73,21,1
8726,43,42,63,0
8727,64,13,26,0
8728,84,31,55,1
8729,10,13,63,0
8730,24,1,87,1
8731,82,80,3,0
8732,43,20,39,0
8733,2,33,51,1
8734,41,91,15,0
8735,51,50,83,0
8736,98,4,81,0
8737,75,67,18,0
8738,42,7,49,0
8739,59,33,18,0
8740,86,29,55,0
8741,43,77,54,0
8742,55,13,6,0
8743,76,49,92,1
8744,8,64,22,0
8745,19,4,89,0
8746,76,20,57,0
8747,15,85,77,1
8748,16,91,81,1
8749,66,35,94,0
8750,24,62,63,1
8751,77,77,17,1
8752,51,81,39,0
8753,1,6,48,0
8754,30,91,26,0
8755,66,82,96,0
8756,27,71,11,0
8757,55,15,57,0
8758,65,25,30,0
8759,18,83,11,0
8760,92,90,13,1
8761,56,76,39,0
8762,3,75,85,0
8763,32,28,88,0
8764,39,53,8,0
8765,98,12,12,0
8766,70,68,11,0
8767,25,54,11,0
8768,59,34,81,0
8769,3,88,73,1
8770,45,39,65,1
8771,19,44,1,0
8772,53,25,42,1
8773,96,67,36,0
8774,9,36,40,0
8775,87,10,30,0
8776,38,30,31,0
8777,28,65,2,0
8778,99,17,11,0
8779,98,6,70,0
8780,41,51,22,0
8781,18,88,89,1
8782,80,35,5,0
8783,77,98,85,1
8784,7,4,72,0
8785,8,42,38,0
8786,19,78,65,0
8787,73,78,16,0
8788,4,64,14,0
8789,8,12,7,0
8790,93,87,42,0
8791,24,45,53,1
8792,69,36,16,0
8793,63,23,5,0
8794,62,41,71,0
8795,62,72,8,1
8796,83,50,42,0
8797,78,7,11,0
8798,30,89,18,0
8799,40,58,14,0
8800,19,94,25,0
8801,72,60,75,1
8802,69,19,79,0
8803,20,34,63,0
8804,94,78,62,0
8805,84,93,78,0
8806,47,86,33,0
8807,38,23,70,0
8808,42,7,62,0
8809,41,78,15,1
8810,92,58,77,1
8811,21,19,75,1
8812,73,21,35,0
8813,48,72,40,1
8814,80,18,38,0
8815,21,69,54,0
8816,7,21,89,0
8817,52,19,9,0
8818,38,13,40,0
8819,31,25,94,1
8820,35,24,88,0
8821,58,25,31,0
8822,15,27,43,0
8823,36,61,51,1
8824,23,89,84,1
8825,40,54,95,0
8826,82,85,40,1
8827,8,41,97,0
8828,18,26,93,1
8829,32,50,70,0
8830,28,72,40,0
8831,8,96,28,0
8832,89,24,47,0
8833,14,1,99,0
8834,40,76,2,0
8835,85,76,18,0
8836,1,46,97,0
8837,39,96,37,1
8838,36,1,71,1
8839,62,71,22,1
8840,13,22,14,0
8841,92,36,21,0
8842,91,83,72,0
8843,90,43,62,0
8844,66,44,15,0
8845,52,85,33,0
8846,58,75,10,1
8847,29,88,78,0
8848,76,74,41,0
8849,51,4,46,0
8850,79,56,66,1
8851,41,76,36,0
8852,37,62,90,0
8853,89,68,73,0
8854,4,23,1,0
8855,88,13,18,0
8856,32,39,9,0
8857,30,17,76,0
8858,4,7,70,0
8859,92,76,52,0
8860,78,66,41,1
8861,9,16,16,0
8862,15,75,92,1
8863,80,6,54,0
8864,78,60,58,0
8865,34,58,33,1
8866,83,72,72,1
8867,89,15,76,0
8868,9,67,47,0
8869,97,69,85,0
8870,67,17,82,0
8871,61,97,86,0
8872,61,39,74,0
8873,16,34,81,0
8874,59,31,77,0
8875,23,95,20,0
8876,57,57,23,0
8877,69,15,83,0
8878,54,62,53,0
8879,26,25,95,1
8880,27,63,5,0
8881,41,38,69,0
8882,52,66,35,1
8883,70,51,85,0
8884,40,52,35,1
8885,46,24,9,0
8886,87,26,55,0
8887,66,76,11,1
8888,54,80,13,0
8889,97,54,89,0
8890,68,32,12,0
8891,12,57,27,0
8892,63,72,37,0
8893,25,65,29,0
8894,77,68,39,1
8895,69,35,11,0
8896,18,55,47,0
8897,17,87,32,1
8898,2,44,97,0
8899,40,52,33,1
8900,24,57,80,0
8901,13,78,45,0
8902,5,8,33,0
8903,96,52,76,0
8904,34,60,8,0
8905,38,30,42,0
8906,54,52,79,0
8907,55,76,29,1
8908,69,52,41,1
8909,55,32,31,0
8910,98,59,81,0
8911,30,30,26,0
8912,46,40,68,1
8913,42,68,41,0
8914,58,93,20,0
8915,67,91,85,1
8916,18,38,64,1
8917,34,27,54,0
8918,58,17,36,0
8919,38,39,51,0
8920,67,24,73,0
8921,82,20,90,0
8922,8,80,59,0
8923,10,37,97,0
8924,29,22,22,0
8925,46,89,35,0
8926,63,44,9,0
8927,25,33,74,0
8928,56,40,20,0
8929,84,99,67,0
8930,38,26,84,0
8931,67,13,76,0
8932,82,48,25,0
8933,63,25,67,0
8934,14,86,43,0
8935,83,79,42,0
8936,99,66,73,1
8937,96,97,99,1
8938,88,86,29,0
8939,55,18,71,0
8940,97,79,55,0
8941,31,46,17,0
8942,39,60,86,0
8943,72,26,64,0
8944,71,74,8,1
8945,42,96,64,1
8946,84,90,93,0
8947,99,19,6,0
8948,58,54,25,0
8949,20,56,36,0
8950,29,34,49,1
8951,11,54,11,0
8952,48,68,55,0
8953,2,1,38,0
8954,10,39,18,0
8955,69,95,8,1
8956,76,7,42,0
8957,2,70,2,0
8958,20,17,45,0
8959,74,21,59,0
8960,44,9,26,0
8961,93,99,20,0
8962,25,56,59,1
8963,81,62,26,0
8964,15,64,19,0
8965,2,55,81,0
8966,82,75,69,0
8967,54,20,63,0
8968,88,62,54,0
8969,27,91,30,0
8970,3,77,60,1
8971,61,66,29,0
8972,38,37,32,0
8973,45,94,5,1
8974,1,5,95,0
8975,10,14,84,0
8976,10,15,93,0
8977,81,96,37,1
8978,89,88,68,0
8979,80,55,9,0
8980,25,71,36,0
8981,12,36,66,0
8982,68,93,59,0
8983,65,97,90,0
8984,34,83,61,0
8985,20,9,28,0
